8	0	42	4	1	?	?	?	1	0	3	?	1	1	0	0	0	0	0	0	0	10995	15	316	65	1	1	?	?	0	0	285	750
8	0	58	15	2	?	?	?	1	0	13	3	1	1	0	0	0	0	0	0	0	9320	32	250	150	1	1	?	?	0	0	150	450
8	0	80	42	1	?	?	?	1	0	30	?	1	1	0	0	0	0	0	0	0	6240	8	233	80	1	1	?	?	0	0	102	3000
8	0	59	20	2	16	18	1	1	0	19	?	1	1	0	1	0	1	0	0	0	10011	25	310	325	1	1	?	?	0	0	514	300
8	0	20	5	2	17	10	1	1	0	10	?	1	1	0	0	0	1	0	0	0	12090	38	453	50	1	1	?	?	0	0	346	1300
8	0	61	20	1	?	?	?	1	0	9	8	0	1	1	0	0	0	0	0	0	5695	5	169	0	1	1	?	?	0	0	142	250
8	0	78	38	2	?	?	?	1	0	0	16	1	1	0	0	0	1	0	0	0	8278	5	567	120	1	1	?	?	0	0	114	4200
8	0	65	25	1	?	?	?	1	0	0	4	1	1	0	1	0	1	0	0	0	6758	10	365	240	1	1	?	?	0	0	281	300
8	0	78	40	1	?	?	?	1	0	29	?	1	1	0	0	0	1	0	0	0	6755	3	377	210	1	1	?	?	0	0	207	400
8	0	56	18	1	?	?	?	1	0	12	6	1	1	0	0	0	1	0	0	0	4715	5	230	240	1	1	?	?	0	0	93	500
8	0	55	17	2	?	?	?	1	0	13	7	1	1	0	0	0	1	0	0	0	11465	30	350	220	1	1	?	?	0	0	193	600
8	0	66	26	1	?	?	?	1	0	0	10	1	1	0	0	0	1	0	0	0	7871	16	182	340	1	1	?	?	0	0	131	250
8	0	55	17	?	?	?	?	1	0	12	2	1	1	0	0	0	0	0	0	0	3705	4	89	180	1	1	?	?	0	0	54	100
8	0	88	50	1	?	?	?	1	0	21	11	1	1	0	0	0	0	0	0	0	4590	8	465	50	1	1	?	?	0	0	145	200
8	0	68	25	1	?	?	?	1	0	23	1	1	1	0	0	0	1	0	0	0	4090	8	236	30	1	1	?	?	0	0	90	400
8	0	25	15	8	282	240	6	1	0	0.25	?	1	1	0	0	0	1	1	0	0	9800	250	470	250	1	1	?	?	1	1	1102	500
8	0	86	48	1	?	?	?	1	0	24	10	1	1	0	0	0	0	0	0	0	3090	3	347	150	1	1	?	?	0	0	159	600
8	0	77	37	1	?	?	?	1	0	27	10	1	1	0	0	0	0	0	0	0	5940	3	572	175	1	1	?	?	0	0	196	600
8	0	80	39	1	11	10	0	1	0	27	13	1	1	0	0	0	0	1	0	0	3240	10	1080	250	1	1	?	?	0	0	305	650
8	0	66	15	1	?	?	?	1	0	16	?	1	1	0	0	0	0	0	0	0	7270	8	250	50	1	1	?	?	0	0	172	300
8	0	55	15	5	39	30	5	1	0	13	?	1	1	0	0	0	0	0	0	0	8050	19	460	100	1	1	?	?	0	0	177	700
8	0	65	25	8	108	78	8	2	1	17	?	1	1	0	0	0	1	0	1	0	23150	22	1690	310	1	1	?	?	0	0	3337	4000
8	0	48	10	?	?	?	?	0	0	3	5	0	1	1	0	0	1	0	0	0	3290	4	85	0	1	1	?	?	0	0	25	200
8	0	18	18	2	61	56	6	1	0	0.25	?	1	1	0	0	0	1	1	0	0	9675	16	690	0	1	1	?	?	1	1	789	300
8	0	35	35	1	?	?	?	1	0	7	?	1	1	0	0	0	1	1	0	0	12265	18	380	100	1	1	?	?	1	0	217	1000
8	0	35	35	1	?	?	?	1	0	26	?	1	1	0	0	0	1	1	0	0	7862	15	645	350	1	1	?	?	0	0	220	700
8	0	15	15	1	?	?	?	1	0	0	5	1	1	0	0	0	0	0	0	0	5390	8	485	0	1	1	?	?	0	0	182	700
8	0	8	8	7	222	179	8	2	1	9	?	1	1	0	1	0	1	0	0	0	22005	550	1415	300	1	1	?	?	0	0	2082	600
8	0	2	2	3	30	22	5	1	0	2	?	1	1	0	1	0	0	0	1	0	10945	22	660	500	1	1	?	?	0	1	913	150
8	0	25	25	2	?	?	?	1	0	0	5	1	1	0	1	0	0	0	0	0	11448	6	875	50	1	1	?	?	0	0	213	500
8	0	10	10	1	?	?	?	1	0	10	?	0	1	1	0	0	1	0	0	0	5110	4	170	0	1	1	?	?	0	0	54	200
8	0	25	25	?	?	?	?	1	0	12	15	1	1	0	0	0	0	0	0	0	4140	3	80	0	1	1	?	?	0	0	36	600
8	0	19	19	1	?	?	?	1	0	0	1	1	1	0	0	0	0	0	0	0	15625	20	782	250	1	1	?	?	0	0	326	150
8	0	30	30	2	?	?	?	1	0	25	2	1	1	0	0	0	0	0	0	0	8380	17	444	150	1	1	?	?	0	0	303	1500
8	0	15	15	1	?	?	?	1	0	0	1	0	1	1	1	0	0	0	0	0	5490	7	240	0	1	1	?	?	0	0	123	300
8	0	7	7	?	?	?	?	0	0	0.25	?	1	1	0	0	0	1	0	0	0	12245	10	465	0	1	1	?	?	0	0	187	700
8	0	15	15	3	16	21	2	2	0	17	?	1	1	0	1	0	1	0	0	0	7420	9	635	0	1	1	?	?	0	0	314	1300
8	0	5	5	2	?	?	?	1	0	3	2	1	1	0	0	0	0	0	0	0	9865	18	372	15	1	1	?	?	0	0	147	200
8	0	22	22	2	?	?	?	1	0	13	5	1	1	0	0	0	0	0	0	0	10150	8	180	0	1	1	?	?	0	0	301	500
8	0	15	15	2	?	?	?	1	0	9	6	1	1	0	0	0	0	0	0	0	4390	6	228	0	1	1	?	?	0	0	196	400
8	0	10	10	1	38	24	1	1	0	?	?	?	1	?	0	0	1	0	0	0	15000	34	350	0	1	1	?	?	0	0	431	600
8	0	19	19	2	?	?	?	1	0	4	?	1	1	0	0	0	1	0	0	0	10108	12	175	150	1	1	?	?	0	0	264	300
8	0	25	25	1	?	?	?	1	0	3	?	1	1	0	0	0	1	0	0	0	9215	20	300	5	1	1	?	?	0	0	152	200
9	0	65	25	1	5	4	1	2	0	18	7	1	1	0	0	0	0	0	0	0	350	9	173	50	1	1	?	?	0	0	359	2100
9	0	67	27	2	5	7	1	2	0	18	5	1	1	0	0	0	1	0	0	0	1485	20	107	50	1	1	?	?	0	0	129	1810
9	0	53	13	5	59	40	12	3	1	1	?	1	1	0	0	1	1	1	0	0	1815	35	285	50	1	1	?	?	1	0	771	4790
9	0	53	13	8	38	38	8	2	1	11	?	1	1	0	1	0	1	1	0	0	2115	33	460	100	1	1	?	?	0	0	482	3030
9	0	57	17	1	?	?	?	2	0	16	?	1	1	0	0	0	1	0	0	0	1500	35	92	100	1	1	?	?	0	0	164	740
9	0	67	27	3	16	21	1	2	0	3	15	1	1	0	0	0	1	1	0	0	1825	19	650	300	1	1	?	?	0	0	302	5390
9	0	74	34	1	20	10	3	1	0	3	21	1	1	0	0	0	1	1	0	0	420	16	486	100	1	1	?	?	0	0	248	4700
9	0	62	22	3	13	9	1	4	0	20	?	1	1	0	1	0	1	1	0	0	1690	25	210	50	1	1	?	?	0	0	319	1950
9	0	46	6	0	0	0	0	0	0	6	?	1	1	0	0	0	0	0	0	0	1190	11	127	50	1	1	?	?	0	0	98	1450
9	0	68	28	1	11	12	1	1	0	27	?	1	1	0	0	0	1	0	0	0	2440	17	173	100	1	1	?	?	0	0	197	1330
9	0	60	20	2	14	18	2	2	0	18	1	1	1	0	0	0	0	0	0	0	425	16	229	50	1	1	?	?	0	0	252	2870
10	?	?	?	3	1	?	?	1	0	8	?	1	1	0	0	0	1	0	1	0	8550	38	400	0	1	1	?	0	0	1	280	480
10	?	?	?	2	1	?	?	2	0	2	?	1	1	0	1	0	1	0	0	0	5000	43	95	0	1	1	?	1	0	1	520	1155
11	0	182	16	2	9	14	3	1	0	16	?	1	1	0	0	0	?	0	?	?	6189	7	190	10	1	1	?	0	1	0	199	1163
11	0	188	20	2	27	19	5	1	0	23	?	1	1	0	0	0	?	0	?	?	8190	33	284	9	1	1	?	0	0	0	301	1135
11	1	178	12	4	8	11	3	3	0	9	?	1	1	0	0	0	?	0	?	?	9991	13	294	14	1	1	?	0	0	0	257	651
11	0	182	16	?	?	?	?	0	0	13	?	1	1	0	0	0	?	0	?	?	3000	5	60	??	1	1	?	0	0	0	101	150
11	0	169	15	?	?	?	?	0	0	11	3	1	1	0	0	0	?	0	?	?	1835	6	42	2	1	1	?	0	0	0	36	230
11	0	166	12	2	7	11	2	1	0	11	?	1	1	0	0	0	?	0	?	?	4763	20	172	6	1	1	?	0	0	0	127	290
11	0	189	17	2	6	9	2	1	0	21	?	1	1	0	0	0	?	0	?	?	3397	11	90	10	1	1	?	0	0	0	157	370
11	0	187	15	?	?	?	?	0	0	12	?	1	1	0	0	0	?	0	?	?	8382	9	230	10	1	1	?	0	0	0	123	820
11	0	186	14	?	?	?	?	0	0	18	?	1	1	0	1	0	?	0	?	?	4004	8	239	3	1	1	?	0	1	0	492	692
12	0	48	28	?	33	31	0	0	0	5	?	1	1	0	0	0	0	0	0	0	2200	35	200	25	1	1	?	?	1	0	526	1250
12	0	42	22	?	18	14	0	0	0	10	?	1	1	0	0	0	0	0	0	0	1300	61	400	0	1	1	?	?	1	1	436	500
12	0	43	23	2	23	27	2	2	0	8	?	1	1	0	0	0	1	0	0	0	2500	65	350	40	1	1	?	?	1	1	588	4000
12	0	36	16	?	?	?	?	0	0	1	?	1	1	0	0	0	0	0	0	0	1650	20	120	100	1	1	?	?	1	1	199	2000
12	0	35	15	?	10	6	0	0	0	0.5	?	1	1	0	0	0	1	0	0	0	1900	15	400	0	1	1	?	?	1	1	142	900
12	0	28	8	?	10	10	0	0	0	7	?	1	1	0	0	0	1	0	0	0	2050	23	200	100	1	1	?	?	1	1	279	1300
12	0	28	8	?	15	10	0	0	0	7	?	1	1	0	0	0	1	0	0	0	1550	38	4221	0	1	1	?	?	1	1	357	900
12	0	40	20	3	27	26	3	1	0	0.5	?	1	1	0	1	0	0	0	0	0	2000	20	470	0	1	1	?	?	0	1	410	1400
12	0	36	16	?	14	11	0	0	0	4	?	1	1	0	0	0	1	0	0	0	1100	20	122	30	1	1	?	?	1	1	400	250
12	0	50	30	6	51	51	2	2	1	2	?	1	1	0	1	0	0	0	0	0	4800	70	322	35	1	1	?	?	0	1	2020	1420
12	0	53	33	?	8	6	0	0	0	11	?	1	1	0	0	0	1	0	0	0	3350	35	242	0	1	1	?	?	1	1	232	2000
12	0	60	40	?	7	8	0	0	0	2	?	1	1	0	0	0	0	0	0	0	3150	75	250	250	1	1	?	?	0	1	443	1900
12	0	60	40	?	9	12	0	0	0	2	2	1	1	0	0	0	0	0	0	0	6050	110	250	0	1	1	?	?	0	1	598	2800
12	0	40	20	8	86	94	4	0	1	0.5	?	1	1	0	1	0	1	0	0	0	3350	25	140	0	1	1	?	?	0	1	537	1500
12	0	45	25	?	?	?	0	0	0	4	?	1	1	0	0	0	0	0	0	0	1750	20	50	60	1	1	?	?	1	1	238	1500
12	0	47	27	?	16	13	0	0	0	15	?	1	1	0	0	0	0	0	0	0	2100	38	300	0	1	1	?	?	1	1	313	1400
12	0	32	12	2	30	23	2	1	0	4	?	1	1	0	0	0	1	0	0	0	2300	40	900	10	1	1	?	?	1	1	515	1400
12	0	43	23	?	7	2	0	0	0	4	?	1	1	0	0	0	0	1	0	0	1500	15	250	15	1	1	?	?	1	1	207	500
12	0	40	20	4	65	54	4	1	0	11	?	1	1	0	0	0	0	0	0	0	800	16	200	0	1	1	?	?	0	1	1064	700
12	0	48	28	6	87	80	12	6	0	7	?	1	1	0	1	0	1	0	0	0	7600	200	655	0	1	1	?	?	0	1	2704	12000
12	0	28	8	?	10	11	0	0	0	3	?	1	1	0	0	0	1	0	0	0	2000	30	500	70	1	1	?	?	1	1	476	1000
12	0	55	35	?	9	5	0	0	0	11	?	1	1	0	0	0	0	0	0	0	1000	20	332	0	1	1	?	?	0	1	97	1200
12	0	38	18	?	6	3	0	0	0	8	?	1	1	0	0	0	1	0	0	0	1150	15	150	0	1	1	?	?	1	1	251	450
12	0	37	17	?	15	15	0	0	0	8	?	1	1	0	0	0	1	0	0	0	1800	40	400	50	1	1	?	?	0	1	354	700
12	0	52	32	?	13	12	0	0	0	5	?	1	1	0	0	0	0	0	0	0	3000	45	280	40	1	1	?	?	0	1	451	2500
12	0	53	33	?	7	3	0	0	0	2	?	1	1	0	0	0	0	0	0	0	850	12	50	0	1	1	?	?	0	1	121	50
12	0	32	12	2	32	32	2	2	0	3	?	1	1	0	0	0	1	0	0	0	3100	50	905	40	1	1	?	?	1	1	725	1500
12	0	23	3	5	23	27	3	0	0	3	?	1	1	0	0	0	1	0	0	0	800	17	300	30	1	1	?	?	1	1	553	610
12	0	50	30	8	72	65	5	3	1	7	?	1	1	0	1	0	1	0	0	0	3900	120	450	70	1	1	?	?	0	1	1681	7500
12	0	52	32	?	6	4	0	0	0	1	?	1	1	0	0	0	0	0	0	0	750	8	100	0	1	1	?	?	0	1	96	600
12	0	60	40	?	17	13	0	0	0	18	?	1	1	0	0	0	1	0	0	0	3300	55	250	80	1	1	?	?	1	1	376	1500
12	0	36	16	5	51	37	7	1	0	5	?	1	1	0	0	0	0	1	0	0	700	10	130	80	1	1	?	?	1	1	712	150
12	0	54	34	?	15	13	0	0	0	4	?	1	1	0	0	0	1	0	0	0	1300	30	75	0	1	1	?	?	0	0	264	1600
13	0	112	23	?	?	?	?	0	0	0.25	?	1	1	0	1	0	1	0	1	1	4100	1	230	110	1	2	?	?	0	0	308	520
13	0	193	6	?	?	?	?	0	0	3	?	1	1	0	1	0	1	0	0	1	1800	?	50	15	1	1	?	?	0	0	81	230
13	0	97	8	?	?	?	?	0	0	6	?	1	1	0	0	0	1	0	0	1	3900	2	45	85	1	1	?	?	0	0	167	35
13	0	80	9	?	?	?	?	0	0	0.25	?	0	1	1	0	0	1	0	1	1	1953	?	30	32	1	1	?	?	0	0	119	350
13	0	89	10	?	?	?	?	0	0	4	2	1	1	0	1	0	1	1	0	1	6020	15	150	25	1	1	?	?	1	0	243	4250
13	0	92	13	?	?	?	?	0	0	8	?	1	1	0	0	0	1	1	1	1	9720	10	215	170	1	1	?	?	0	0	150	1900
13	0	93	4	?	?	?	?	0	0	3	?	1	1	0	0	0	1	0	0	0	7770	13	159	74	1	1	?	?	1	0	365	2500
13	0	106	17	?	?	?	?	0	0	0.25	?	1	1	0	0	0	1	0	0	1	2000	6	260	35	1	1	?	?	0	0	100	870
13	0	93	4	?	?	?	?	0	0	1	?	1	1	0	0	0	1	0	0	0	1500	2	78	29	1	1	?	?	0	0	136	50
13	0	92	3	?	?	?	?	0	0	0.25	?	1	1	0	0	0	1	0	0	0	860	2	75	42	1	1	?	?	0	0	105	550
13	0	100	11	8	94	51	13	4	0	6	?	1	1	0	1	0	1	1	0	1	6350	60	350	650	1	2	?	?	1	0	2006	790
13	0	101	12	?	?	?	?	0	0	8	?	1	1	0	0	0	1	0	0	0	1950	4	170	75	1	1	?	?	0	0	117	940
13	0	101	12	?	?	?	?	0	0	7	?	1	1	0	0	0	1	0	0	0	3200	8	307	45	1	1	?	?	0	0	314	400
13	0	94	15	?	?	?	?	0	0	4	8	1	1	0	0	0	1	0	0	1	3105	4	68	22	1	1	?	?	0	0	97	1100
13	0	104	15	?	?	?	?	0	0	10	?	1	1	0	0	0	1	0	1	0	1500	1	200	20	1	1	?	?	0	0	153	1200
13	0	99	10	?	?	?	?	0	0	3	7	1	1	0	0	0	1	0	0	0	1300	2	75	30	1	1	?	?	0	0	55	250
13	0	103	14	?	?	?	?	0	0	1	?	1	1	0	0	0	1	0	0	0	4990	10	150	17	1	1	?	?	0	0	71	130
13	0	103	14	?	?	?	?	0	0	3	10	1	1	0	0	0	0	0	0	0	1140	1	125	10	1	1	?	?	0	0	30	50
13	0	83	13	3	7	32	3	2	0	6	6	1	1	0	0	0	0	0	0	0	12500	32	320	38	1	1	?	?	1	0	550	1100
13	0	114	25	8	34	28	7	5	0	15	?	1	1	0	1	0	1	0	0	0	6000	5	850	120	1	1	?	?	0	0	2016	3700
13	0	103	14	?	?	?	?	0	0	10	?	1	1	0	1	0	1	0	1	1	1650	7	500	67	1	1	?	?	0	0	362	780
13	0	101	12	?	?	?	?	0	0	1	?	1	1	0	0	0	1	0	0	0	4150	3	125	?	1	1	?	?	0	0	72	580
13	0	101	12	?	?	?	?	0	0	3	?	1	1	0	1	0	1	1	1	1	1500	4	210	19	1	1	?	?	0	0	187	800
14	?	?	34	1	17	13	1	1	0	12	15	1	1	0	1	0	0	0	?	?	5500	13	180	?	1	1	?	?	0	0	320	60
14	?	?	34	5	84	69	5	1	0	10	?	1	1	0	0	0	0	0	?	?	15362	60	105	?	1	1	?	?	0	0	848	2400
14	?	?	13	?	?	?	?	0	0	1	?	1	1	0	0	0	0	0	?	?	18351	25	110	?	1	1	?	?	0	0	192	260
14	?	?	71	2	37	42	7	1	0	12	49	1	1	0	1	0	0	0	?	?	27000	20	115	?	1	1	?	?	0	0	810	1600
14	?	?	45	6	130	100	12	2	0	0.25	?	1	1	0	1	0	1	0	?	?	27850	45	530	?	1	1	?	?	0	0	1071	2700
14	?	?	43	5	108	98	11	1	0	0	1	1	1	0	1	0	1	0	?	?	34173	40	180	?	1	1	?	?	0	0	1555	3200
14	?	?	29	3	26	35	3	2	0	9	?	1	1	0	1	0	1	0	?	?	28764	100	550	80	1	1	?	?	0	0	667	3200
14	?	?	43	1	18	15	1	1	0	0.25	?	1	1	0	0	0	0	0	?	?	7544	6	172	?	1	1	?	?	0	0	295	350
14	?	?	47	2	18	23	5	1	0	4	8	1	1	0	0	0	1	0	?	?	20996	13	150	?	1	1	?	?	0	0	337	750
14	?	?	52	8	99	102	12	3	0	0.25	?	1	1	0	0	1	0	0	?	?	31952	28	680	?	1	1	?	?	0	0	1416	2500
14	?	?	43	1	8	15	1	1	0	0	14	1	1	0	0	0	0	0	?	?	22938	8	180	?	1	1	?	?	0	0	308	550
14	?	?	36	3	84	66	4	2	0	12	14	1	1	0	0	0	1	0	?	?	6321	25	200	?	1	1	?	?	0	0	626	1300
14	?	?	47	2	6	9	1	1	0	12	15	1	1	0	0	0	0	0	?	?	12225	10	35	?	1	1	?	?	0	0	169	200
14	?	?	50	1	33	32	4	1	0	0	7	1	1	0	0	0	0	0	?	?	17619	50	120	?	1	1	?	?	0	0	500	650
14	?	?	18	?	?	?	?	0	0	5	?	1	1	0	1	0	0	0	?	?	5104	5	102	?	1	1	?	?	0	0	67	300
14	?	?	27	4	15	13	1	2	0	14	?	1	1	0	0	0	?	0	?	?	82733	103	502	150	1	1	?	?	0	0	622	2600
14	?	?	9	?	?	?	?	0	0	0.5	?	1	1	0	0	0	0	0	?	?	5955	3	47	?	1	1	?	?	0	0	91	450
14	?	?	40	2	18	25	3	1	0	0.25	?	1	1	0	0	0	0	0	?	?	12564	12	125	?	1	1	?	?	0	0	407	1200
14	?	?	40	3	18	22	2	2	0	8	?	1	1	0	0	0	0	0	?	?	37490	70	400	?	1	1	?	?	0	0	521	1200
14	?	?	43	1	6	6	2	1	0	7	?	1	1	0	0	0	0	0	?	?	15725	19	110	?	1	1	?	?	0	0	258	1800
14	?	?	70	2	49	41	5	1	0	12	47	1	1	0	0	0	0	0	?	?	3000	20	172	?	1	1	?	?	0	0	663	1500
14	?	?	41	4	49	32	5	3	0	0	33	1	1	?	0	0	0	0	?	?	31587	60	400	?	1	1	?	?	0	0	1057	2700
14	?	?	28	4	22	18	2	2	0	4	?	1	1	0	0	0	0	0	?	?	61800	58	500	?	1	1	?	?	0	0	517	4250
14	?	?	39	2	39	39	5	1	0	1	?	1	1	0	1	0	0	0	?	?	27618	70	350	?	1	1	?	?	0	0	867	1800
14	?	?	20	1	13	12	1	1	0	5	3	1	1	0	0	0	0	0	?	?	10216	11	200	?	1	1	?	?	0	0	230	1550
14	?	?	43	2	4	12	1	1	0	0	10	1	1	0	0	0	0	0	?	?	25335	60	380	80	1	1	?	?	0	0	420	3200
14	?	?	8	?	?	?	?	0	0	0	6	1	1	0	0	0	1	0	?	?	4133	5	80	?	1	1	?	?	0	0	278	1800
14	?	?	22	1	12	10	1	1	0	12	4	1	1	0	0	0	0	0	?	?	6106	17	145	?	1	1	?	?	0	0	225	800
14	?	?	14	4	24	33	2	1	0	1	?	1	1	0	0	0	0	0	?	?	16302	25	150	?	1	1	?	?	0	0	508	1200
14	?	?	35	5	50	47	6	1	0	0	26	1	1	0	0	1	0	0	?	?	10833	40	250	?	1	1	?	?	0	0	693	2189
14	?	?	65	5	86	70	14	2	0	12	42	1	1	?	1	0	0	0	?	?	53130	80	450	?	1	1	?	?	0	0	1289	1700
14	?	?	14	?	?	?	?	0	0	0	8	1	1	0	0	0	0	0	?	?	19287	15	135	?	1	1	?	?	0	0	314	2300
14	?	?	45	2	7	16	2	1	0	0	3	1	1	0	0	0	0	0	?	?	15166	70	320	?	1	1	?	?	0	0	452	300
14	?	?	7	?	?	?	?	0	0	0	5	1	1	0	0	0	0	0	?	?	5520	6	16	100	1	1	?	?	0	0	179	850
14	?	?	26	2	30	26	2	1	0	12	7	1	1	0	0	0	0	0	?	?	5504	15	120	?	1	1	?	?	0	0	383	1100
14	?	?	37	?	?	?	?	0	0	0	7	1	1	0	1	0	0	0	?	?	33074	46	300	?	1	1	?	?	0	0	350	1500
14	?	?	31	1	8	10	1	1	0	0	24	1	1	0	0	0	0	0	?	?	3599	7	58	?	1	1	?	?	0	0	130	1650
14	?	?	26	3	14	13	2	1	0	0.5	?	1	1	0	1	0	0	0	?	?	28772	19	75	?	1	1	?	?	0	0	433	100
14	?	?	20	2	31	27	3	2	0	1	5	1	1	0	0	0	0	0	?	?	10245	18	104	?	1	1	?	?	0	0	562	1800
14	?	?	40	4	33	39	2	2	0	19	?	1	1	0	0	0	0	0	?	?	12000	30	180	?	1	1	?	?	0	0	509	1500
14	?	?	59	5	113	95	9	2	0	0.25	?	1	1	0	1	0	0	0	?	?	29000	55	350	?	1	1	?	?	0	0	1092	2500
14	?	?	31	6	49	42	7	3	0	0	24	1	1	0	0	0	1	0	?	?	26590	50	200	?	1	1	?	?	0	0	898	1700
14	?	?	15	5	47	46	5	1	0	2	?	1	1	0	0	0	0	0	?	?	21136	68	500	?	1	1	?	?	0	0	852	1800
14	?	?	40	1	8	13	2	1	0	12	16	1	1	0	0	0	0	0	?	?	11000	13	150	?	1	1	?	?	0	0	314	1200
14	?	?	52	?	?	?	?	0	0	0	45	1	1	0	0	0	0	0	?	?	17628	15	25	?	1	1	?	?	0	0	127	600
14	?	?	50	2	14	14	2	1	0	0	5	1	1	0	0	0	0	0	?	?	3400	?	60	?	1	1	?	?	0	0	173	3250
14	?	?	8	?	?	?	?	0	0	0	3	1	1	0	1	0	0	0	?	?	28215	38	250	?	1	1	?	?	0	0	599	2750
14	?	?	30	1	20	17	1	1	0	7	?	1	1	0	0	0	0	0	?	?	14880	25	115	?	1	1	?	?	0	0	352	1520
14	?	?	52	?	?	?	?	0	0	4	12	1	1	0	0	0	0	0	?	?	7179	6	50	?	1	1	?	?	0	0	184	650
14	?	?	6	0	?	?	?	0	0	0	2	0	1	1	0	0	0	0	?	?	5000	3	118	?	1	0	?	?	0	0	68	360
14	?	?	43	3	23	17	3	1	0	4	4	1	1	0	1	0	0	0	?	?	8817	14	45	?	1	1	?	?	0	0	389	150
14	?	?	10	?	?	?	?	0	0	0	8	1	1	0	0	0	0	0	?	?	6107	5	120	?	1	1	?	?	0	0	137	800
14	?	?	22	?	?	?	?	0	0	0	15	1	1	0	1	0	0	0	?	?	22218	25	100	?	1	1	?	?	0	0	427	900
14	?	?	62	1	12	13	1	1	0	0	3	1	1	0	0	0	0	0	?	?	2220	15	150	?	1	1	?	?	0	0	244	1100
14	?	?	13	?	?	?	?	0	0	5	?	1	1	0	0	0	0	0	?	?	18133	22	120	?	1	1	?	?	0	0	264	1100
14	?	?	20	2	38	32	6	2	0	6	4	1	1	0	1	0	0	0	?	?	13540	30	110	?	1	1	?	?	0	0	598	1550
14	?	?	71	1	18	19	4	1	0	0.25	?	1	1	0	0	0	0	0	?	?	17406	20	250	?	1	1	?	?	0	0	408	250
14	?	?	52	1	4	3	1	1	0	12	28	1	1	0	0	0	0	0	?	?	21708	17	58	?	1	1	?	?	0	0	187	1200
14	?	?	47	1	15	10	1	1	0	0.25	?	1	1	0	0	0	0	0	?	?	6210	10	48	?	1	1	?	?	0	0	213	400
14	?	?	45	4	138	127	5	3	0	0.25	?	1	1	0	1	0	0	0	?	?	39203	65	116	?	1	1	?	?	0	0	1396	1850
14	?	?	23	3	40	15	2	2	0	0.25	?	1	1	0	1	0	1	0	?	?	27610	100	550	?	1	1	?	?	0	0	649	1150
14	?	?	26	?	?	?	?	0	0	10	?	1	1	0	0	0	0	0	?	?	7860	25	6	?	1	1	?	?	0	0	69	300
14	?	?	29	2	7	7	1	1	0	5	16	1	1	0	0	0	0	0	?	?	24152	50	100	10	1	1	?	?	0	0	294	750
14	?	?	13	?	?	?	?	0	0	0	12	1	1	0	0	0	0	0	?	?	8888	15	80	?	1	1	?	?	1	0	180	1100
14	?	?	69	2	28	26	2	1	0	0	8	1	1	0	0	1	1	0	?	?	34567	40	150	?	1	1	?	?	0	0	448	1050
14	?	?	68	1	22	19	2	1	0	12	42	1	1	0	1	0	1	0	?	?	30830	25	280	?	1	1	?	?	0	0	495	1250
14	?	?	52	1	24	19	1	1	0	0	2	1	1	0	0	0	0	0	?	?	4200	8	152	?	1	1	?	?	0	0	201	1200
14	?	?	51	6	62	54	8	1	0	0.25	?	1	1	0	1	0	0	0	?	?	19000	35	150	?	1	1	?	?	0	0	1065	1920
14	?	?	44	4	95	90	4	1	0	12	19	1	1	0	0	0	0	0	?	?	24400	60	188	?	1	1	?	?	0	0	882	1750
14	?	?	56	2	96	55	3	1	0	0	4	1	1	0	0	0	1	0	?	?	13000	20	125	?	1	1	?	?	0	0	655	900
14	?	?	8	?	?	?	?	0	0	3	?	1	1	0	0	0	1	0	?	?	23816	40	210	30	1	1	?	?	1	0	549	1600
14	?	?	17	1	7	7	1	1	0	12	?	1	1	0	1	0	0	0	?	?	7638	20	150	?	1	1	?	?	0	0	238	950
14	?	?	13	2	12	9	2	2	0	0	5	1	1	0	0	0	1	0	?	?	17278	35	136	?	1	1	?	?	0	0	355	950
14	?	?	50	6	197	174	11	2	0	4	?	1	1	0	0	0	0	0	?	?	43785	50	450	?	1	1	?	?	0	0	1664	2050
15	0	86	30	2	8	6	1	1	0	0	12	1	1	0	1	0	1	0	0	0	11336	50	98	210	1	1	?	0	0	0	341	410
15	0	87	31	?	?	?	?	0	0	0	13	1	1	0	0	0	0	0	0	0	8159	37	131	?	1	1	?	0	0	0	269	208
15	0	86	30	?	?	?	?	0	0	0	2	1	1	0	0	0	1	0	0	0	5460	18	48	?	1	0	?	0	0	0	74	250
15	0	65	9	1	3	4	1	1	0	4	?	1	1	0	1	0	1	0	0	0	4625	21	197	50	1	1	?	1	0	0	309	998
15	0	67	19	?	?	?	?	0	0	0	3	1	1	0	0	0	0	0	0	0	3155	26	190	25	1	1	?	1	0	0	241	60
15	1	66	7	?	?	?	?	0	0	3	?	1	1	0	0	0	0	0	0	0	4819	19	128	20	1	1	?	0	0	0	209	80
15	0	102	46	1	3	4	1	2	0	0	15	1	1	0	0	0	0	0	0	0	3367	25	171	100	1	1	?	0	0	0	297	180
15	0	92	36	?	?	?	?	0	0	0	18	1	1	0	0	0	1	0	0	0	8396	20	179	190	1	1	?	0	0	0	309	1000
15	1	59	39	2	11	11	2	2	0	0.25	?	1	1	0	0	0	1	0	0	0	7761	30	277	150	1	1	?	1	0	0	254	273
15	0	104	48	?	?	?	?	0	0	0	18	1	1	0	1	0	1	0	0	0	4983	35	315	20	1	1	?	0	0	0	324	280
15	0	71	15	?	?	?	?	0	0	0	2	1	1	0	0	0	0	0	0	0	8300	18	80	25	1	1	?	0	0	0	128	50
