2	2	0	2148	2387	1161	610	640	234	4	78	11680	8	0	11	85	1870	2181	9.179487179	22	0	0	21	4	48.63845832	2148
2	2	876	829	3291	1383	560	610	228	4	86	11700	6	13	13	82	1813	4901	7.478070175	26	0	0	49	4	42.023701	1705
2	2	1159	912	5099	1197	?	?	184	4	85	11836	8	28	21	93	1793	1267	11.25543478	49	0	0	12	4	23.47519121	2071
2	2	1334	1511	4106	1933	613	630	233	4	90	11870	7	10	10	75	1833	44074	12.21030043	20	0	0	440	4	47.07744764	2845
1	2	3722	2849	16884	2565	?	?	1266	4	97	11880	8	16	13	?	1885	94305	5.190363349	29	0	1	943	4	15.19189765	6571
2	2	702	902	3331	1416	560	600	129	3	86	11950	6	12	15	90	1911	6320	12.43410853	27	0	0	63	4	42.50975683	1604
1	2	6451	7175	19644	11393	551	602	1530	?	93	11950	6	12	9	61	1839	2215	8.905882353	21	0	1	22	4	57.99735288	13626
1	2	5281	4163	13018	4042	610	680	?	4	96	11976	8	13	13	85	1740	19104	?	26	0	1	191	4	31.04931633	9444
1	2	2924	2267	13059	2310	?	?	?	4	100	12120	8	15	15	95	1701	6520	?	30	0	1	65	4	17.68895015	5191
1	2	1386	1447	4050	2408	600	640	352	3	90	12130	7	11	10	85	1948	2254	8.048295455	21	0	1	22	4	59.45679012	2833
2	2	837	713	4682	985	642	679	157	4	82	12160	8	12	9	?	?	1002	9.872611465	21	0	0	10	4	21.03801794	1550
1	2	1665	1335	7034	1870	640	680	375	4	98	12200	8	18	12	93	1754	10027	8	30	0	1	100	4	26.5851578	3000
1	2	1386	1279	5425	1709	640	680	280	4	86	12350	8	14	14	91	1831	6457	9.517857143	28	0	1	64	4	31.50230415	2665
1	2	1920	1280	4310	2212	626	665	1175	4	98	12460	7	11	9	70	1890	60637	2.723404255	20	0	1	606	4	51.3225058	3200
1	2	2600	1671	9368	1900	?	?	?	4	92	12474	8	19	17	93	1769	3755	?	36	0	1	37	4	20.28181042	4271
1	3	415	450	1400	840	620	590	78	4	80	12490	5	5	6	?	1860	12504	11.08974359	11	0	1	125	3	60	865
1	2	3894	2699	14220	?	?	?	?	4	99	12890	8	18	16	98	1636	2138	?	34	0	1	21	4	?	6593
1	2	2961	2600	12486	2790	630	670	521	4	96	12960	8	14	14	87	1764	2912	10.67370441	28	0	1	29	4	22.34502643	5561
2	2	0	1954	2106	1198	?	?	167	4	86	13350	6	0	13	83	1837	1075	11.7005988	26	0	0	10	4	56.88509022	1954
1	2	2814	1750	12620	2041	648	699	?	4	?	13380	8	22	15	90	1746	8544	?	37	0	1	85	4	16.17274168	4564
